%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
28384000000,276,28384000000,bracket_7_link,-1.57861162243,-0.370957271151,9.67388510061,-0.623047882106,1.15887215309,0.353574009613
28394000000,277,28394000000,bracket_7_link,-1.56111783036,-0.391781465632,9.67590281737,-0.626220828614,1.15746928876,0.367557590715
28403000000,278,28404000000,bracket_7_link,-1.54402352758,-0.413310753075,9.67774986911,-0.629547764396,1.15598985639,0.381695228739
28414000000,279,28414000000,bracket_7_link,-1.52733930095,-0.435536109381,9.67942250088,-0.633042024973,1.15450978876,0.395805726605
28424000000,280,28424000000,bracket_7_link,-1.51107549234,-0.458448283727,9.68091695289,-0.636666951218,1.15320150896,0.409860262619
28434000000,281,28434000000,bracket_7_link,-1.49524219351,-0.482037804343,9.68222946359,-0.640444861597,1.15172623237,0.42391933217
28444000000,282,28444000000,bracket_7_link,-1.47984924105,-0.506294983834,9.68335627161,-0.644374680108,1.15033074969,0.437979529707
28454000000,283,28454000000,bracket_7_link,-1.4649062119,-0.531209924956,9.68429361873,-0.648437615253,1.1490017251,0.451951975127
28464000000,284,28464000000,bracket_7_link,-1.45042241843,-0.556772526494,9.68503775242,-0.652643666511,1.14758844871,0.465903514096
28474000000,285,28474000000,bracket_7_link,-1.43640690415,-0.582972489108,9.68558492813,-0.657006599957,1.14621228852,0.479815474279
28484000000,286,28484000000,bracket_7_link,-1.42286843933,-0.609799321352,9.68593141195,-0.661518909504,1.14482234622,0.493623288255
28494000000,287,28494000000,bracket_7_link,-1.40981551702,-0.637242345827,9.68607348376,-0.666155068373,1.14350175293,0.507340052993
28504000000,288,28504000000,bracket_7_link,-1.3972563489,-0.665290705357,9.68600743898,-0.670943263722,1.14217310155,0.521062630801
28514000000,289,28514000000,bracket_7_link,-1.38519886171,-0.693933369191,9.68572959189,-0.675858211248,1.14085843923,0.534604246127
28524000000,290,28524000000,bracket_7_link,-1.37365069351,-0.723159139454,9.68523627798,-0.680924056028,1.13957427476,0.547991825466
28534000000,291,28534000000,bracket_7_link,-1.36261919041,-0.75295665758,9.68452385694,-0.686119532726,1.13831272393,0.561310775964
28544000000,292,28544000000,bracket_7_link,-1.35211140315,-0.783314410762,9.68358871479,-0.69143466702,1.1370990675,0.57445894886
28554000000,293,28554000000,bracket_7_link,-1.34213408422,-0.814220738545,9.68242726716,-0.696898790542,1.13591404722,0.587533630553
28564000000,294,28564000000,bracket_7_link,-1.33269368482,-0.845663839514,9.68103596157,-0.702494876751,1.13473828203,0.600409523581
28570000000,295,28574000000,bracket_7_link,-1.32379635241,-0.87763177795,9.67941128044,-0.70819889759,1.13351924632,0.613127604584
28585000000,296,28584000000,bracket_7_link,-1.31544792788,-0.910112490613,9.67754974331,-0.714021594184,1.1324365497,0.625683200928
28594000000,297,28594000000,bracket_7_link,-1.30765394344,-0.943093793628,9.67544791016,-0.719991461506,1.13132713505,0.638075713757
28603000000,298,28604000000,bracket_7_link,-1.30041962064,-0.976563389015,9.67310238389,-0.726058828279,1.13020712294,0.650252312581
28614000000,299,28614000000,bracket_7_link,-1.29374986807,-1.01050887189,9.6705098126,-0.732249910511,1.12927867812,0.662238373259
28624000000,300,28624000000,bracket_7_link,-1.28764927996,-1.04491773715,9.66766689293,-0.738574640485,1.12828973798,0.673995467388
28634000000,301,28634000000,bracket_7_link,-1.28212213446,-1.07977738666,9.66457037251,-0.744991011809,1.12733136179,0.685626438205
28644000000,302,28644000000,bracket_7_link,-1.2771723923,-1.11507513602,9.66121705247,-0.751528276646,1.12637145287,0.696957848804
28654000000,303,28654000000,bracket_7_link,-1.2728036955,-1.15079822171,9.65760379026,-0.758161027018,1.12556107854,0.708054674961
28663000000,304,28664000000,bracket_7_link,-1.26901936677,-1.18693380803,9.65372750266,-0.764914223691,1.12467059045,0.718989536719
28674000000,305,28674000000,bracket_7_link,-1.26582240824,-1.22346899421,9.64958516776,-0.771758598485,1.12386910666,0.729625976652
28684000000,306,28684000000,bracket_7_link,-1.26321510012,-1.26039730118,9.64517303393,-0.778688040917,1.12314091044,0.740010712552
28694000000,307,28694000000,bracket_7_link,-1.2611988621,-1.29773336693,9.64048453535,-0.785716867146,1.12239274809,0.750165975894
28704000000,308,28704000000,bracket_7_link,-1.25977694175,-1.33547893907,9.63551423269,-0.792870876757,1.1217482745,0.760013000205
28713000000,309,28714000000,bracket_7_link,-1.2589534208,-1.37361627212,9.63025913555,-0.800136199969,1.12115323754,0.769638313982
28724000000,310,28724000000,bracket_7_link,-1.25873166869,-1.41211257552,9.6247186444,-0.807507907438,1.12061503941,0.779010784995
28734000000,311,28734000000,bracket_7_link,-1.2591132823,-1.45092482934,9.61889427802,-0.814882792563,1.12008354238,0.788055633314
28744000000,312,28744000000,bracket_7_link,-1.26009752516,-1.49000492942,9.61278917451,-0.822380646219,1.11950539451,0.796780844131
28754000000,313,28754000000,bracket_7_link,-1.26168127596,-1.52930512365,9.60640735645,-0.829955578326,1.11920661201,0.805288350347
28764000000,314,28764000000,bracket_7_link,-1.26385948723,-1.56878370005,9.59975275342,-0.837551283018,1.11882858703,0.813411178766
28774000000,315,28774000000,bracket_7_link,-1.26662615022,-1.6084108859,9.59282797574,-0.845194744171,1.11854811987,0.821156203743
28784000000,316,28784000000,bracket_7_link,-1.26997575703,-1.6481749152,9.58563283794,-0.852947851666,1.11833516005,0.828613773703
28793000000,317,28794000000,bracket_7_link,-1.27390568607,-1.68809236541,9.57816184164,-0.860684089357,1.11806916505,0.835767394299
28804000000,318,28804000000,bracket_7_link,-1.27842562277,-1.72827046718,9.57039104846,-0.868492532015,1.11794973278,0.84263617982
28814000000,319,28814000000,bracket_7_link,-1.28355114682,-1.76881281115,9.56229435266,-0.87640134859,1.1178521347,0.849080384734
28824000000,320,28824000000,bracket_7_link,-1.2892890748,-1.80972235786,9.55386383362,-0.884385146848,1.11788410223,0.855353987366
28834000000,321,28834000000,bracket_7_link,-1.29563348415,-1.85092000733,9.54510892411,-0.892408469781,1.11787021256,0.86127295445
28844000000,322,28844000000,bracket_7_link,-1.30256422767,-1.89226807512,9.53605386056,-0.90045998768,1.11793298679,0.866810960106
28854000000,323,28854000000,bracket_7_link,-1.31004767247,-1.93359473715,9.52673404999,-0.908645104995,1.11807220995,0.872064539524
28864000000,324,28864000000,bracket_7_link,-1.31803971099,-1.97471928506,9.51719129549,-0.916670900958,1.11848476489,0.876858277803
28874000000,325,28874000000,bracket_7_link,-1.32649102201,-2.01547802021,9.50746785108,-0.924688706079,1.11866749943,0.881372879548
28883000000,326,28884000000,bracket_7_link,-1.33535448307,-2.05575059541,9.49759932048,-0.932628549656,1.1189885984,0.885388066747
28894000000,327,28894000000,bracket_7_link,-1.34459455997,-2.09548662165,9.48760645196,-0.9405252965,1.11936612249,0.889064875756
28904000000,328,28904000000,bracket_7_link,-1.35419846909,-2.13473237039,9.47748590345,-0.948217825769,1.11988170675,0.892290088442
28914000000,329,28914000000,bracket_7_link,-1.36418171211,-2.17362995609,9.46720739369,-0.955881382974,1.12029186088,0.895290420311
28924000000,330,28924000000,bracket_7_link,-1.37454829028,-2.21225274857,9.45675575742,-0.963547109246,1.12077865454,0.897914247335
28934000000,331,28934000000,bracket_7_link,-1.38528854319,-2.25061252106,9.44613114063,-0.971097588339,1.12141106332,0.900191754397
28944000000,332,28944000000,bracket_7_link,-1.39638897475,-2.28870478,9.43533797847,-0.978575692226,1.12207114668,0.90222927022
28954000000,333,28954000000,bracket_7_link,-1.4078323977,-2.32651237402,9.42438446431,-0.986031275647,1.12271402987,0.904011272396
28964000000,334,28964000000,bracket_7_link,-1.41959835559,-2.36400907453,9.41328188961,-0.993436244592,1.12348473486,0.905424715335
28974000000,335,28974000000,bracket_7_link,-1.43166382769,-2.40116320747,9.40204382971,-1.00079510181,1.12416199011,0.906523927564
28984000000,336,28984000000,bracket_7_link,-1.44400420061,-2.43794132017,9.39068517959,-1.00804435118,1.12511110554,0.907367902404
28994000000,337,28994000000,bracket_7_link,-1.45659449278,-2.47431186229,9.37922104229,-1.01522626616,1.12575807728,0.907914842819
29004000000,338,29004000000,bracket_7_link,-1.46941081277,-2.51024886638,9.36766547646,-1.02233971071,1.12666585294,0.908141435992
29014000000,339,29014000000,bracket_7_link,-1.48243203435,-2.54573561194,9.3560301069,-1.02930701171,1.12756643848,0.908225219967
29024000000,340,29024000000,bracket_7_link,-1.49564166898,-2.58076825992,9.34432260818,-1.03619031465,1.12855024224,0.907962845354
29034000000,341,29034000000,bracket_7_link,-1.50902991599,-2.61535944739,9.33254506609,-1.04301457146,1.12951123702,0.907489367292
29044000000,342,29044000000,bracket_7_link,-1.52259702842,-2.64954469977,9.32069122023,-1.04969214009,1.13053126214,0.906742083971
29054000000,343,29054000000,bracket_7_link,-1.53636003163,-2.68339617241,9.30874085974,-1.05633104749,1.13151524327,0.905757769064
29064000000,344,29064000000,bracket_7_link,-1.55033255191,-2.71697078519,9.2966774814,-1.06293127983,1.13259501363,0.90463236863
29076000000,345,29074000000,bracket_7_link,-1.56451460488,-2.7502883505,9.28449683102,-1.06949118052,1.13365065344,0.903334965151
29084000000,346,29084000000,bracket_7_link,-1.57889360254,-2.78333793773,9.27220568047,-1.07590845624,1.13481200796,0.901804833196
29094000000,347,29094000000,bracket_7_link,-1.59344588601,-2.81608451807,9.25982026622,-1.08230380016,1.13585060582,0.899927177351
29103000000,348,29104000000,bracket_7_link,-1.60813866422,-2.84847560637,9.24736448024,-1.08856189113,1.13709841647,0.897912700774
29113000000,349,29114000000,bracket_7_link,-1.62293234115,-2.88044787403,9.23486781957,-1.09481182331,1.13829693883,0.895759922113
29124000000,350,29124000000,bracket_7_link,-1.63778320851,-2.91193371255,9.22236309819,-1.10095414116,1.13951271296,0.893410695734
29134000000,351,29134000000,bracket_7_link,-1.65264647997,-2.94286772548,9.20988392884,-1.10691963146,1.14078857785,0.890782125036
29144000000,352,29144000000,bracket_7_link,-1.66747963674,-2.9731931334,9.19746198669,-1.11278227959,1.14192396611,0.888083372193
29155000000,353,29154000000,bracket_7_link,-1.68224605094,-3.00286807702,9.18512407149,-1.11845204099,1.14320313517,0.885321366485
29163000000,354,29164000000,bracket_7_link,-1.69691884598,-3.03187181538,9.17288898491,-1.1241383724,1.14456761008,0.882387190762
29173000000,355,29174000000,bracket_7_link,-1.71148496229,-3.06021080749,9.16076424622,-1.12960666719,1.14560433853,0.879277572428
29184000000,356,29184000000,bracket_7_link,-1.72594939029,-3.08792468217,9.14874266372,-1.13489829012,1.14695178693,0.876207557657
29193000000,357,29194000000,bracket_7_link,-1.74033990665,-3.11509276677,9.1367984798,-1.1400882327,1.14815924299,0.87289688872
29203000000,358,29204000000,bracket_7_link,-1.75471913806,-3.14185373387,9.12487743374,-1.14517125466,1.14940834608,0.869480988111
29214000000,359,29214000000,bracket_7_link,-1.76915772534,-3.16835289748,9.11291902149,-1.1502198312,1.15066973181,0.865971934093
29224000000,360,29224000000,bracket_7_link,-1.78369972696,-3.19467978566,9.1008850389,-1.15527312805,1.151886464,0.862437781698
29234000000,361,29234000000,bracket_7_link,-1.79836278652,-3.22087221915,9.08875929278,-1.1602273461,1.15318367358,0.858678217964
29244000000,362,29244000000,bracket_7_link,-1.81314059761,-3.24692403776,9.07654545616,-1.1651193113,1.15448250934,0.85482820179
29255000000,363,29254000000,bracket_7_link,-1.82800569897,-3.27279276143,9.06426470047,-1.17000921728,1.15587177632,0.8507051239
29264000000,364,29264000000,bracket_7_link,-1.8429125837,-3.29840716925,9.05195311089,-1.17478295833,1.15711356182,0.846600773055
